Ano,Unidade_Geografica,Aprovacao_Ensino_Fundamental,Aprovacao_Ensino_Medio,Reprovacao_Ensino_Fundamental,Reprovacao_Ensino_Medio
2022,Paraná,93.2,88.1,5.8,7.6
2022,Paraná,94.4,91.8,4.8,5.2
2022,Paraná,95.7,100.0,4.3,0.0
2022,Paraná,95.7,100.0,4.3,0.0
2022,Paraná,95.1,,4.8,
2022,Paraná,98.8,97.8,1.2,2.1
2022,Paraná,98.8,97.8,1.2,2.1
2022,Paraná,98.6,96.1,1.2,3.7
2022,Paraná,94.6,88.3,4.9,7.5
2022,Paraná,94.6,88.2,5.0,7.6
2022,Paraná,94.8,91.7,4.8,5.2
2022,Santa Catarina,94.5,83.2,5.2,11.8
2022,Santa Catarina,94.4,83.0,5.2,12.0
2022,Santa Catarina,95.7,90.3,4.0,7.2
2022,Santa Catarina,96.0,88.3,4.0,9.2
2022,Santa Catarina,96.0,88.0,4.0,9.5
2022,Santa Catarina,,92.9,,4.8
2022,Santa Catarina,89.9,80.6,9.5,13.5
2022,Santa Catarina,89.7,80.4,9.7,13.6
2022,Santa Catarina,92.7,89.5,6.7,7.8
2022,Santa Catarina,96.0,93.7,3.7,3.8
2022,Santa Catarina,95.9,94.3,3.8,5.7
2022,Santa Catarina,96.8,92.5,3.0,0.0
2022,Santa Catarina,99.1,97.3,0.9,2.5
2022,Santa Catarina,99.1,97.3,0.9,2.4
2022,Santa Catarina,98.3,93.5,1.7,6.3
2022,Santa Catarina,93.7,81.0,5.8,13.3
2022,Santa Catarina,93.6,80.8,6.0,13.4
2022,Santa Catarina,95.7,90.0,4.0,7.3
2022,Rio Grande do Sul,93.1,82.2,5.9,8.3
2022,Rio Grande do Sul,93.1,82.2,5.9,8.2
2022,Rio Grande do Sul,93.1,81.5,5.9,10.4
2022,Rio Grande do Sul,96.0,83.5,4.0,11.9
2022,Rio Grande do Sul,96.0,83.7,4.0,11.4
2022,Rio Grande do Sul,,83.0,,13.8
2022,Rio Grande do Sul,93.1,80.1,5.6,8.9
2022,Rio Grande do Sul,93.1,80.0,5.7,8.8
2022,Rio Grande do Sul,93.7,80.1,4.9,9.9
2022,Rio Grande do Sul,91.7,79.2,7.3,8.2
2022,Rio Grande do Sul,91.5,78.4,7.5,8.6
2022,Rio Grande do Sul,92.9,84.8,6.2,5.6
2022,Rio Grande do Sul,98.6,96.4,1.4,2.9
2022,Rio Grande do Sul,98.6,96.4,1.4,2.9
2022,Rio Grande do Sul,98.3,96.2,1.7,1.1
2022,Rio Grande do Sul,92.2,80.2,6.7,9.0
2022,Rio Grande do Sul,92.1,80.2,6.8,8.9
2022,Rio Grande do Sul,93.1,80.9,5.9,10.8
2022,Mato Grosso do Sul,91.1,84.2,8.2,11.1
2022,Mato Grosso do Sul,91.9,84.5,7.5,11.0
2022,Mato Grosso do Sul,84.9,81.4,13.6,12.9
2022,Mato Grosso do Sul,98.0,88.7,2.0,7.6
2022,Mato Grosso do Sul,98.0,87.6,2.0,8.3
2022,Mato Grosso do Sul,,93.8,,4.3
2022,Mato Grosso do Sul,91.3,82.5,7.4,12.4
2022,Mato Grosso do Sul,91.4,82.8,7.3,12.2
2022,Mato Grosso do Sul,89.8,78.3,9.6,15.0
2022,Mato Grosso do Sul,89.6,97.1,9.8,2.9
2022,Mato Grosso do Sul,90.5,,9.1,
2022,Mato Grosso do Sul,83.7,97.1,14.5,2.9
2022,Mato Grosso do Sul,98.8,96.8,1.2,2.5
2022,Mato Grosso do Sul,98.8,96.8,1.2,2.5
2022,Mato Grosso do Sul,98.9,97.0,1.1,1.8
2022,Mato Grosso do Sul,90.1,82.8,9.2,12.1
2022,Mato Grosso do Sul,90.8,83.0,8.5,12.0
2022,Mato Grosso do Sul,84.7,80.6,13.7,13.4
2022,Mato Grosso,98.2,73.4,1.3,16.9
2022,Mato Grosso,98.2,72.8,1.3,17.3
2022,Mato Grosso,98.1,78.2,1.3,14.3
2022,Mato Grosso,,91.6,,7.2
2022,Mato Grosso,,92.1,,6.5
2022,Mato Grosso,,89.7,,9.4
2022,Mato Grosso,97.7,70.0,1.5,19.0
2022,Mato Grosso,97.6,69.1,1.5,19.5
2022,Mato Grosso,97.9,76.8,1.4,14.9
2022,Mato Grosso,98.5,,1.3,
2022,Mato Grosso,98.5,,1.4,
2022,Mato Grosso,98.3,,1.2,
2022,Mato Grosso,99.2,97.1,0.8,1.8
2022,Mato Grosso,99.2,97.1,0.8,1.8
2022,Mato Grosso,100.0,100.0,0.0,0.0
2022,Mato Grosso,98.1,71.2,1.4,18.3
2022,Mato Grosso,98.1,70.2,1.4,18.9
2022,Mato Grosso,98.1,78.1,1.3,14.4
2022,Goiás,96.9,95.5,2.6,2.9
2022,Goiás,97.0,95.5,2.5,2.9
2022,Goiás,95.5,95.8,4.0,2.9
2022,Goiás,93.7,86.1,6.3,12.3
2022,Goiás,93.7,85.4,6.3,13.2
2022,Goiás,,88.6,,9.3
2022,Goiás,97.8,95.5,1.7,2.7
2022,Goiás,97.8,95.5,1.7,2.7
2022,Goiás,98.1,98.0,1.4,0.7
2022,Goiás,95.9,93.8,3.6,4.0
2022,Goiás,95.9,93.0,3.5,4.3
2022,Goiás,94.9,98.5,4.6,1.5
2022,Goiás,99.0,97.6,1.0,2.0
2022,Goiás,99.0,97.6,1.0,2.0
2022,Goiás,99.2,99.2,0.8,0.8
2022,Goiás,96.5,95.2,2.9,3.0
2022,Goiás,96.6,95.2,2.9,3.0
2022,Goiás,95.4,95.3,4.1,3.2
2022,Distrito Federal,94.6,88.2,4.8,8.2
2022,Distrito Federal,94.7,88.2,4.7,8.2
2022,Distrito Federal,93.0,87.7,6.5,9.0
2022,Distrito Federal,98.1,88.2,1.9,8.4
2022,Distrito Federal,98.1,89.9,1.9,7.5
2022,Distrito Federal,,78.1,,13.8
2022,Distrito Federal,93.1,85.4,6.2,9.9
2022,Distrito Federal,93.1,85.4,6.2,9.9
2022,Distrito Federal,92.8,88.0,6.6,9.3
2022,Distrito Federal,99.1,96.9,0.9,2.6
2022,Distrito Federal,99.1,96.9,0.9,2.6
2022,Distrito Federal,100.0,99.2,0.0,0.8
2022,Distrito Federal,93.1,85.6,6.2,9.8
2022,Distrito Federal,93.1,85.5,6.1,9.8
2022,Distrito Federal,92.8,86.0,6.6,10.2
Fonte: Censo da Educação Básica 2022/INEP.,,,,,
2023,Brasil,95.8,91.3,3.5,5.3
2023,Brasil,96.2,91.3,3.2,5.4
2023,Brasil,93.1,92.5,5.5,3.9
2023,Brasil,96.5,90.3,3.4,8.3
2023,Brasil,96.5,90.1,3.4,8.4
2023,Brasil,,91.3,,7.7
2023,Brasil,95.4,90.5,3.6,5.7
2023,Brasil,95.5,90.4,3.6,5.8
2023,Brasil,93.5,92.6,4.6,3.6
2023,Brasil,95.0,93.7,4.2,4.2
2023,Brasil,95.5,93.6,3.9,4.4
2023,Brasil,93.0,94.8,5.7,2.4
2023,Brasil,98.9,97.1,1.0,2.3
2023,Brasil,99.0,97.2,1.0,2.3
2023,Brasil,97.4,93.7,2.3,3.2
2023,Brasil,95.1,90.5,4.1,5.7
2023,Brasil,95.5,90.4,3.8,5.9
2023,Brasil,93.1,92.5,5.5,3.9
2023,Norte,93.4,93.9,5.1,3.7
2023,Norte,95.3,94.1,3.8,3.9
2023,Norte,88.4,92.7,8.6,2.9
2023,Norte,96.7,92.5,3.2,6.5
2023,Norte,96.7,92.3,3.2,6.7
2023,Norte,,93.7,,5.4
2023,Norte,95.4,93.6,3.4,3.7
2023,Norte,96.2,93.8,3.1,3.9
2023,Norte,90.8,92.8,5.1,2.8
2023,Norte,91.9,100.0,6.4,0.0
2023,Norte,94.1,100.0,4.8,0.0
2023,Norte,88.0,,9.1,
2023,Norte,99.0,97.3,0.9,2.0
2023,Norte,99.0,97.7,0.8,1.9
2023,Norte,95.7,88.9,3.6,3.5
2023,Norte,92.9,93.6,5.5,3.8
2023,Norte,94.8,93.8,4.2,4.0
2023,Norte,88.3,92.8,8.6,2.9
2023,Nordeste,94.8,92.5,4.2,4.1
2023,Nordeste,95.0,92.5,4.1,4.1
2023,Nordeste,94.0,92.2,4.9,3.8
2023,Nordeste,98.0,88.9,2.0,9.5
2023,Nordeste,98.0,88.7,2.0,9.7
2023,Nordeste,,90.3,,8.5
2023,Nordeste,91.8,92.1,6.3,4.1
2023,Nordeste,92.1,92.1,6.2,4.1
2023,Nordeste,89.2,92.4,7.8,3.5
2023,Nordeste,94.1,93.4,4.8,2.3
2023,Nordeste,94.1,89.7,4.9,3.3
2023,Nordeste,94.2,95.5,4.8,1.7
2023,Nordeste,98.8,97.1,1.0,2.3
2023,Nordeste,98.9,97.2,1.0,2.2
2023,Nordeste,96.8,91.0,2.8,4.1
2023,Nordeste,93.9,92.0,5.0,4.3
2023,Nordeste,93.9,91.9,5.0,4.3
2023,Nordeste,94.0,92.3,4.9,3.8
2023,Sudeste,96.9,90.6,2.6,5.9
2023,Sudeste,97.0,90.5,2.6,6.0
2023,Sudeste,96.1,93.2,3.5,4.6
2023,Sudeste,95.9,91.0,4.0,7.9
2023,Sudeste,95.9,91.0,4.0,7.9
2023,Sudeste,,91.3,,8.1
2023,Sudeste,96.1,89.3,2.9,6.6
2023,Sudeste,96.0,89.2,2.9,6.6
2023,Sudeste,96.4,93.2,3.0,4.2
2023,Sudeste,96.6,95.4,3.0,3.4
2023,Sudeste,96.7,95.4,3.0,3.5
2023,Sudeste,96.0,95.4,3.7,2.2
2023,Sudeste,99.0,97.3,1.0,2.4
2023,Sudeste,99.0,97.3,1.0,2.3
2023,Sudeste,98.4,96.3,1.5,2.5
2023,Sudeste,96.4,89.4,3.0,6.6
2023,Sudeste,96.4,89.3,3.0,6.6
2023,Sudeste,96.1,93.0,3.6,4.7
2023,Sul,95.8,88.4,3.9,7.6
2023,Sul,95.8,88.2,3.9,7.7
2023,Sul,95.6,91.2,4.0,5.6
2023,Sul,97.0,90.1,3.0,8.3
2023,Sul,97.0,89.9,3.0,8.5
2023,Sul,,91.7,,7.1
2023,Sul,94.5,86.9,5.0,8.4
2023,Sul,94.5,86.8,5.0,8.5
2023,Sul,95.2,90.9,4.1,5.5
2023,Sul,95.7,78.8,4.0,14.7
2023,Sul,95.7,76.9,4.0,16.2
2023,Sul,95.7,89.7,4.0,6.0
2023,Sul,99.1,96.7,0.9,2.5
2023,Sul,99.1,96.7,0.9,2.5
2023,Sul,98.5,96.5,1.5,3.1
2023,Sul,95.2,87.0,4.4,8.4
2023,Sul,95.2,86.8,4.4,8.6
2023,Sul,95.5,91.0,4.1,5.7
2023,Centro-Oeste,97.0,93.5,2.7,4.4
2023,Centro-Oeste,97.1,93.5,2.6,4.4
2023,Centro-Oeste,95.1,93.4,4.3,4.8
2023,Centro-Oeste,98.0,90.9,2.0,7.0
2023,Centro-Oeste,98.0,90.9,2.0,6.9
2023,Centro-Oeste,,91.2,,7.6
2023,Centro-Oeste,96.7,93.1,2.8,4.6
2023,Centro-Oeste,96.7,93.1,2.8,4.7
2023,Centro-Oeste,96.9,93.5,2.8,4.3
2023,Centro-Oeste,96.4,92.8,3.3,5.6
2023,Centro-Oeste,96.7,93.4,3.1,4.3
2023,Centro-Oeste,94.1,91.0,5.1,9.0
2023,Centro-Oeste,99.1,96.6,0.9,2.3
2023,Centro-Oeste,99.1,96.6,0.9,2.3
2023,Centro-Oeste,98.5,98.2,1.5,1.6
2023,Centro-Oeste,96.5,93.0,3.0,4.8
2023,Centro-Oeste,96.7,93.0,2.9,4.8
2023,Centro-Oeste,95.1,93.1,4.3,4.9
2023,Rondônia,96.1,91.0,3.2,5.1
2023,Rondônia,96.5,91.0,2.8,5.1
2023,Rondônia,93.8,91.1,5.1,3.8
2023,Rondônia,,94.8,,5.0
2023,Rondônia,,94.5,,5.3
2023,Rondônia,,95.7,,4.0
2023,Rondônia,96.0,90.4,2.6,5.1
2023,Rondônia,96.3,90.5,2.5,5.2
2023,Rondônia,91.9,87.8,4.0,3.5
2023,Rondônia,95.6,,4.1,
2023,Rondônia,96.1,,3.7,
2023,Rondônia,94.0,,5.5,
2023,Rondônia,98.6,95.1,1.4,4.4
2023,Rondônia,98.8,95.4,1.2,4.4
2023,Rondônia,97.2,93.7,2.8,4.1
2023,Rondônia,95.8,90.7,3.4,5.1
2023,Rondônia,96.2,90.7,3.1,5.2
2023,Rondônia,93.6,90.4,5.2,3.7
2023,Acre,93.6,87.7,3.9,6.2
2023,Acre,96.0,89.3,3.3,7.4
2023,Acre,88.7,83.2,5.1,2.6
2023,Acre,88.0,94.3,12.0,4.3
2023,Acre,88.0,93.2,12.0,5.1
2023,Acre,,98.1,,1.5
2023,Acre,93.0,86.8,3.8,6.6
2023,Acre,95.7,88.4,3.5,8.0
2023,Acre,86.3,82.5,4.5,2.6
2023,Acre,93.7,,4.6,
2023,Acre,95.7,,3.7,
2023,Acre,91.2,,5.8,
2023,Acre,99.6,96.8,0.4,1.6
2023,Acre,99.6,96.8,0.4,1.6
2023,Acre,93.3,87.2,4.1,6.5
2023,Acre,95.7,88.6,3.6,7.9
2023,Acre,88.7,83.2,5.1,2.6
2023,Amazonas,95.6,89.6,3.1,6.2
2023,Amazonas,96.9,89.8,2.5,6.5
2023,Amazonas,91.8,89.0,5.0,4.5
2023,Amazonas,98.4,91.8,1.6,7.7
2023,Amazonas,98.4,91.4,1.6,8.0
2023,Amazonas,,94.6,,5.1
2023,Amazonas,95.8,89.2,3.5,6.3
2023,Amazonas,96.0,89.3,3.3,6.7
2023,Amazonas,91.9,88.8,5.7,4.5
2023,Amazonas,95.1,,3.2,
2023,Amazonas,97.0,,2.2,
2023,Amazonas,91.7,,4.9,
2023,Amazonas,99.1,96.9,0.8,2.7
2023,Amazonas,99.1,96.8,0.8,2.7
2023,Amazonas,97.2,100.0,2.8,0.0
2023,Amazonas,95.3,89.3,3.3,6.3
2023,Amazonas,96.6,89.4,2.6,6.8
2023,Amazonas,91.8,88.9,5.0,4.5
2023,Roraima,94.6,88.0,4.1,7.7
2023,Roraima,95.0,88.1,4.1,8.8
2023,Roraima,93.6,87.6,4.3,3.7
2023,Roraima,98.4,92.1,1.6,5.3
2023,Roraima,98.4,92.1,1.6,4.8
2023,Roraima,,92.1,,6.4
2023,Roraima,92.1,87.2,5.7,8.1
2023,Roraima,92.1,87.3,6.3,9.4
2023,Roraima,92.2,87.1,4.8,3.5
2023,Roraima,96.2,,3.2,
2023,Roraima,96.2,,3.2,
2023,Roraima,96.2,,3.3,
2023,Roraima,98.8,96.0,1.1,3.9
2023,Roraima,98.8,95.9,1.1,3.9
2023,Roraima,,100.0,,0.0
2023,Roraima,94.3,87.6,4.3,7.9
2023,Roraima,94.6,87.6,4.4,9.1
2023,Roraima,93.6,87.6,4.3,3.7
2023,Pará,91.3,98.7,7.0,0.9
2023,Pará,94.0,99.0,4.9,0.8
2023,Pará,85.9,97.6,11.1,1.5
2023,Pará,97.3,91.1,2.6,7.1
2023,Pará,97.3,91.1,2.6,7.3
2023,Pará,,91.2,,3.7
2023,Pará,99.2,99.0,0.6,0.7
2023,Pará,99.3,99.3,0.5,0.5
2023,Pará,98.2,97.9,1.3,1.5
2023,Pará,89.3,100.0,8.6,0.0
2023,Pará,91.8,100.0,6.7,0.0
2023,Pará,85.5,,11.3,
2023,Pará,99.0,97.8,0.9,1.4
2023,Pará,99.0,98.3,0.9,1.3
2023,Pará,94.6,83.3,4.4,2.7
2023,Pará,90.5,98.8,7.6,0.9
2023,Pará,93.2,99.0,5.6,0.7
2023,Pará,85.9,97.8,11.1,1.5
2023,Amapá,91.4,86.6,7.5,8.6
2023,Amapá,92.1,87.3,7.0,8.8
2023,Amapá,88.6,82.0,9.5,7.5
2023,Amapá,,96.4,,3.4
2023,Amapá,,96.4,,3.4
2023,Amapá,89.2,84.9,9.3,9.6
2023,Amapá,89.7,85.4,9.1,10.0
2023,Amapá,87.9,82.0,9.7,7.6
2023,Amapá,92.4,,6.8,
2023,Amapá,93.0,,6.3,
2023,Amapá,90.0,,9.1,
2023,Amapá,99.5,98.2,0.3,0.9
2023,Amapá,99.7,99.5,0.2,0.5
2023,Amapá,75.7,82.1,12.2,5.8
2023,Amapá,90.6,85.5,8.2,9.3
2023,Amapá,91.1,86.2,7.9,9.5
2023,Amapá,88.7,82.0,9.5,7.6
2023,Tocantins,97.2,94.7,2.4,3.5
2023,Tocantins,97.6,94.9,2.1,3.3
2023,Tocantins,94.8,92.6,4.2,4.9
2023,Tocantins,,91.2,,8.4
2023,Tocantins,,91.6,,8.0
2023,Tocantins,,90.1,,9.6
2023,Tocantins,96.9,94.6,2.3,3.3
2023,Tocantins,97.3,94.8,2.1,3.2
2023,Tocantins,93.8,92.9,3.8,4.0
2023,Tocantins,97.1,,2.7,
2023,Tocantins,97.4,,2.4,
2023,Tocantins,95.2,,4.4,
2023,Tocantins,99.1,97.7,0.9,2.2
2023,Tocantins,99.2,97.8,0.8,2.1
2023,Tocantins,96.6,95.2,3.4,4.8
2023,Tocantins,97.0,94.5,2.6,3.6
2023,Tocantins,97.4,94.6,2.3,3.4
2023,Tocantins,94.7,92.5,4.2,4.9
2023,Maranhão,95.7,92.5,3.3,4.1
2023,Maranhão,96.1,92.9,3.0,4.1
2023,Maranhão,95.0,90.2,3.8,4.5
2023,Maranhão,97.1,90.1,2.6,8.6
2023,Maranhão,97.1,90.0,2.6,8.7
2023,Maranhão,,90.6,,8.3
2023,Maranhão,90.8,92.3,5.5,4.1
2023,Maranhão,97.7,92.7,1.6,4.1
2023,Maranhão,83.4,89.8,9.5,4.5
2023,Maranhão,95.4,99.0,3.6,0.1
2023,Maranhão,95.4,98.3,3.5,0.4
2023,Maranhão,95.3,99.3,3.6,0.0
2023,Maranhão,98.9,96.6,0.9,1.9
2023,Maranhão,99.0,97.9,0.9,1.6
2023,Maranhão,98.2,82.2,1.2,4.9
2023,Maranhão,95.2,92.3,3.6,4.3
2023,Maranhão,95.5,92.6,3.5,4.2
2023,Maranhão,94.9,90.5,3.8,4.5
2023,Piauí,97.1,96.5,2.4,1.5
2023,Piauí,97.3,96.6,2.2,1.6
2023,Piauí,96.3,96.0,3.0,1.0
2023,Piauí,,94.5,,4.6
2023,Piauí,,94.4,,4.8
2023,Piauí,,94.9,,2.8
2023,Piauí,98.4,96.7,0.8,1.1
2023,Piauí,98.4,96.7,0.8,1.1
2023,Piauí,97.0,96.1,1.5,0.7
2023,Piauí,96.7,,2.7,
2023,Piauí,96.8,,2.6,
2023,Piauí,96.3,,3.0,
2023,Piauí,98.7,96.9,1.2,2.8
2023,Piauí,98.7,96.9,1.2,2.8
2023,Piauí,99.0,100.0,1.0,0.0
2023,Piauí,96.8,96.5,2.6,1.4
2023,Piauí,97.0,96.5,2.4,1.4
2023,Piauí,96.3,96.0,3.0,1.0
2023,Ceará,99.3,96.9,0.5,1.1
2023,Ceará,99.2,96.9,0.6,1.1
2023,Ceará,99.4,97.7,0.5,0.6
2023,Ceará,98.2,83.9,1.8,14.1
2023,Ceará,98.2,83.9,1.8,14.0
2023,Ceará,,83.5,,16.0
2023,Ceará,98.0,97.1,0.8,0.8
2023,Ceará,98.2,97.0,0.7,0.8
2023,Ceará,97.4,98.0,1.2,0.3
2023,Ceará,99.3,,0.5,
2023,Ceará,99.2,,0.6,
2023,Ceará,99.4,,0.5,
2023,Ceará,99.3,97.9,0.6,1.7
2023,Ceará,99.3,97.9,0.6,1.7
2023,Ceará,99.3,95.4,0.7,0.0
2023,Ceará,99.3,96.8,0.5,1.0
2023,Ceará,99.2,96.8,0.6,1.1
2023,Ceará,99.4,97.7,0.5,0.6
2023,Rio Grande do Norte,89.4,79.9,9.1,12.0
2023,Rio Grande do Norte,89.6,79.9,9.0,12.1
2023,Rio Grande do Norte,88.7,81.7,9.9,9.0
2023,Rio Grande do Norte,100.0,89.1,0.0,10.3
2023,Rio Grande do Norte,100.0,88.9,0.0,10.4
2023,Rio Grande do Norte,,90.5,,9.4
2023,Rio Grande do Norte,85.2,75.8,12.0,14.0
2023,Rio Grande do Norte,85.3,75.7,12.0,14.2
2023,Rio Grande do Norte,84.5,78.2,12.0,9.0
2023,Rio Grande do Norte,87.2,,11.2,
2023,Rio Grande do Norte,86.7,,11.6,
2023,Rio Grande do Norte,88.8,,9.9,
2023,Rio Grande do Norte,98.6,95.8,1.3,2.6
2023,Rio Grande do Norte,98.6,95.8,1.3,2.6
2023,Rio Grande do Norte,98.4,100.0,1.5,0.0
2023,Rio Grande do Norte,86.8,77.4,11.4,13.5
2023,Rio Grande do Norte,86.3,77.2,11.7,13.7
2023,Rio Grande do Norte,88.6,81.5,10.1,9.1
2023,Paraíba,93.7,86.0,5.0,7.5
2023,Paraíba,93.5,86.1,5.1,7.4
2023,Paraíba,94.7,83.5,4.3,9.3
2023,Paraíba,100.0,93.1,0.0,6.4
2023,Paraíba,100.0,93.1,0.0,6.4
2023,Paraíba,,90.3,,5.8
2023,Paraíba,86.2,83.6,9.8,8.5
2023,Paraíba,86.0,83.6,9.9,8.4
2023,Paraíba,87.7,83.2,9.1,9.5
2023,Paraíba,93.2,78.8,5.4,11.9
2023,Paraíba,92.7,71.2,5.8,16.2
2023,Paraíba,95.1,95.9,4.0,2.0
2023,Paraíba,98.9,97.6,0.9,2.0
2023,Paraíba,98.9,97.6,0.9,2.0
2023,Paraíba,95.5,,4.1,
2023,Paraíba,92.3,84.2,6.0,8.3
2023,Paraíba,91.7,84.2,6.4,8.3
2023,Paraíba,94.7,83.5,4.3,9.3
2023,Pernambuco,96.2,95.2,3.4,3.9
2023,Pernambuco,96.4,95.4,3.2,3.8
2023,Pernambuco,95.3,91.6,4.3,6.0
2023,Pernambuco,97.1,86.4,2.9,10.5
2023,Pernambuco,97.1,86.6,2.9,9.7
2023,Pernambuco,,85.8,,12.8
2023,Pernambuco,95.4,95.1,4.1,4.0
2023,Pernambuco,96.1,95.3,3.6,3.9
2023,Pernambuco,91.0,92.3,7.6,5.2
2023,Pernambuco,95.3,83.1,4.2,5.8
2023,Pernambuco,95.2,,4.3,
2023,Pernambuco,95.7,83.1,4.0,5.8
2023,Pernambuco,98.8,97.5,1.0,2.1
2023,Pernambuco,98.9,97.5,1.0,2.0
2023,Pernambuco,95.1,92.9,4.7,7.1
2023,Pernambuco,95.3,94.9,4.2,4.2
2023,Pernambuco,95.3,95.1,4.2,4.0
2023,Pernambuco,95.3,91.6,4.3,5.9
2023,Alagoas,97.5,93.8,1.9,3.6
2023,Alagoas,97.2,93.7,2.1,3.7
2023,Alagoas,98.5,94.6,1.2,2.4
2023,Alagoas,,86.7,,10.8
2023,Alagoas,,86.7,,10.8
2023,Alagoas,94.5,93.9,3.9,3.2
2023,Alagoas,94.3,93.9,4.1,3.2
2023,Alagoas,98.6,94.6,1.1,2.4
2023,Alagoas,97.6,,1.9,
2023,Alagoas,97.2,,2.2,
2023,Alagoas,98.5,,1.2,
2023,Alagoas,98.8,96.8,1.1,2.8
2023,Alagoas,98.8,96.8,1.1,2.9
2023,Alagoas,97.6,100.0,2.4,0.0
2023,Alagoas,97.2,93.4,2.1,3.8
2023,Alagoas,96.7,93.3,2.4,3.8
2023,Alagoas,98.5,94.6,1.2,2.4
2023,Sergipe,91.7,89.7,7.4,7.7
2023,Sergipe,92.5,89.5,6.7,7.8
2023,Sergipe,88.8,91.9,9.8,6.2
2023,Sergipe,96.6,84.2,3.4,14.1
2023,Sergipe,96.6,80.9,3.4,17.2
2023,Sergipe,,89.7,,8.9
2023,Sergipe,91.1,88.4,7.9,8.5
2023,Sergipe,91.0,88.2,8.0,8.7
2023,Sergipe,95.4,92.4,3.7,5.6
2023,Sergipe,88.8,,9.9,
2023,Sergipe,89.1,,9.7,
2023,Sergipe,88.4,,10.2,
2023,Sergipe,98.7,97.7,1.2,1.9
2023,Sergipe,98.7,97.7,1.2,1.9
2023,Sergipe,99.5,,0.5,
2023,Sergipe,89.4,88.3,9.3,8.7
2023,Sergipe,89.8,88.0,9.1,8.8
2023,Sergipe,88.6,91.9,10.0,6.2
2023,Bahia,91.6,91.7,6.8,3.5
2023,Bahia,92.1,91.5,6.4,3.6
2023,Bahia,90.1,93.5,8.0,2.5
2023,Bahia,99.2,88.0,0.8,10.2
2023,Bahia,99.2,87.1,0.8,11.0
2023,Bahia,,93.9,,4.8
2023,Bahia,92.5,91.2,5.1,3.4
2023,Bahia,92.7,91.0,4.9,3.5
2023,Bahia,88.7,93.6,8.5,2.1
2023,Bahia,90.0,84.6,8.0,5.4
2023,Bahia,90.1,81.5,8.0,5.3
2023,Bahia,90.0,87.7,8.0,5.5
2023,Bahia,98.6,96.6,1.2,2.6
2023,Bahia,98.6,96.8,1.2,2.6
2023,Bahia,95.3,94.0,4.1,3.7
2023,Bahia,90.2,91.1,7.8,3.6
2023,Bahia,90.3,90.9,7.8,3.7
2023,Bahia,90.0,93.5,8.0,2.3
2023,Minas Gerais,96.1,87.8,3.2,7.2
2023,Minas Gerais,96.0,87.6,3.3,7.3
2023,Minas Gerais,97.6,93.3,2.0,4.2
2023,Minas Gerais,95.4,91.7,4.6,7.8
2023,Minas Gerais,95.4,91.5,4.6,8.0
2023,Minas Gerais,,92.5,,7.3
2023,Minas Gerais,94.1,86.5,4.6,7.7
2023,Minas Gerais,94.0,86.3,4.7,7.8
2023,Minas Gerais,96.8,93.6,2.4,2.9
2023,Minas Gerais,96.9,92.4,2.8,6.2
2023,Minas Gerais,96.8,92.3,2.9,6.4
2023,Minas Gerais,97.8,95.9,1.9,1.4
2023,Minas Gerais,98.9,95.8,1.1,3.1
2023,Minas Gerais,98.9,95.8,1.1,3.1
2023,Minas Gerais,96.2,94.7,3.4,2.6
2023,Minas Gerais,95.7,86.8,3.6,7.7
2023,Minas Gerais,95.5,86.6,3.7,7.8
2023,Minas Gerais,97.6,93.2,2.0,4.4
2023,Espírito Santo,96.3,95.5,3.4,2.9
2023,Espírito Santo,96.3,95.6,3.4,2.8
2023,Espírito Santo,96.6,94.2,3.2,4.9
2023,Espírito Santo,,92.2,,6.5
2023,Espírito Santo,,92.6,,6.0
2023,Espírito Santo,,90.7,,8.2
2023,Espírito Santo,98.0,95.5,1.6,2.7
2023,Espírito Santo,98.0,95.5,1.6,2.7
2023,Espírito Santo,98.5,96.7,1.5,3.1
2023,Espírito Santo,95.4,,4.4,
2023,Espírito Santo,95.2,,4.5,
2023,Espírito Santo,96.4,,3.4,
2023,Espírito Santo,99.3,97.7,0.7,2.1
2023,Espírito Santo,99.4,97.9,0.6,1.9
2023,Espírito Santo,94.9,95.1,4.5,3.3
2023,Espírito Santo,95.9,95.2,3.8,3.0
2023,Espírito Santo,95.8,95.3,3.9,2.9
2023,Espírito Santo,96.7,94.0,3.2,5.4
2023,Rio de Janeiro,93.7,84.0,5.7,11.8
2023,Rio de Janeiro,93.9,83.9,5.6,11.9
2023,Rio de Janeiro,91.4,87.3,8.1,9.6
2023,Rio de Janeiro,95.8,86.3,4.0,11.4
2023,Rio de Janeiro,95.8,86.5,4.0,11.2
2023,Rio de Janeiro,,80.4,,16.8
2023,Rio de Janeiro,84.8,80.5,13.8,14.2
2023,Rio de Janeiro,84.8,80.2,13.7,14.4
2023,Rio de Janeiro,83.2,87.2,15.9,9.6
2023,Rio de Janeiro,93.0,87.2,6.5,9.0
2023,Rio de Janeiro,93.1,87.2,6.3,9.0
2023,Rio de Janeiro,91.6,,7.9,
2023,Rio de Janeiro,98.1,95.8,1.8,3.6
2023,Rio de Janeiro,98.1,95.8,1.8,3.6
2023,Rio de Janeiro,97.9,96.4,2.1,3.6
2023,Rio de Janeiro,92.1,80.8,7.2,14.1
2023,Rio de Janeiro,92.2,80.5,7.2,14.2
2023,Rio de Janeiro,91.0,86.9,8.5,9.9
2023,São Paulo,98.5,93.3,1.1,3.9
